Ws_avg,Ws_min,Ws_max,Ws_std,Wa_avg,Wa_min,Wa_max,Wa_std,P_avg,Ot_avg,Ot_min,Ot_max,Ot_std
6.1300001,4.3699999,8.4399996,0.61000001,208.59,167.49001,234.16,11.16,380.04999,-1.4,-1.5,-1.2,0.050000001
5.9699998,4.21,7.7600002,0.64999998,193.73,100.36,225.64,10.99,333.45999,-1.61,-1.7000000000000002,-1.6,0.02
6.1599998,4.7600002,7.6199999,0.47999999,314.79001,288.67999,343.73999,6.79,313.42001,-1.2,-1.4,-1.1,0.090000004
5.4400001,3.8099999,7.0700002,0.60000002,196.44,159.75,261.79001,11.87,255.07001,-1.28,-1.45,-1.2,0.1
5.4899998,3.71,6.8899999,0.57999998,185.89,126.2,231.61,10.98,261.37,-0.97000003,-1.1,-0.89999998,0.039999999
5.71,4.46,7.2399998,0.52999997,321.06,294.67001,345.39999,7.8400002,224.49001,-1.15,-1.3,-1.1,0.07
5.8499999,4.25,7.5799999,0.60000002,199.98,118.35,236.05,11.44,287.45001,-1.47,-1.6,-1.3,0.090000004
5.48,3.95,7.6500001,0.67000002,202.95,145.95,250.84,12.71,255.66,-1.1799999,-1.3,-1.1,0.029999999
5.4200001,3.74,7.27,0.55000001,191.87,152.28999,239.03999,11.65,252.55,-0.95999998,-1.0,-0.69999999,0.050000001
5.6500001,3.9100001,8.0900002,0.64999998,317.94,257.73999,358.73999,11.78,272.87,-0.98000002,-1.1,-0.80000001,0.090000004
6.2199998,4.6500001,8.3500004,0.56999999,202.09,143.97,231.56,8.9899998,318.60001,-1.25,-1.4,-1.1,0.1
5.2399998,3.6199999,7.27,0.56999999,192.46001,148.75,254.03999,12.37,185.58,-0.69999999,-0.89999998,-0.60000002,0.1
5.6700001,4.1999998,7.7600002,0.58999997,206.56,144.86,22.469999,14.43,272.82001,-0.94,-1.1,-0.80000001,0.12
6.2399998,4.77,8.0,0.51999998,206.22,171.25999,226.87,8.5699997,293.34,-1.16,-1.3,-1.1,0.079999998
5.3200002,3.6900001,6.9200001,0.56999999,199.36,148.77,250.39999,12.22,190.97,-0.46000001,-0.64999998,-0.30000001,0.1
5.7800002,4.1700001,7.54,0.64999998,324.04999,278.57999,356.64999,10.69,264.10999,-0.75,-1.0,-0.69999999,0.059999999
5.5100002,3.99,7.96,0.6900000000000001,209.83,136.45,243.98,12.37,257.94,-0.69999999,-0.89999998,-0.60000002,0.1
5.4400001,3.7,7.1700001,0.63,329.72,281.39999,3.1199999,11.49,205.13,-0.66000003,-0.69999999,-0.5,0.07
6.0999999,4.0799999,7.9899998,0.68000001,235.62,182.39999,280.82001,10.37,266.13,-1.0700001,-1.1,-1.0,0.039999999
5.48,3.1900001,7.800000199999999,0.62,210.42,167.99001,243.62,11.35,186.98,-0.31999999,-0.40000001,-0.1,0.050000001
5.77,4.0,8.0900002,0.76999998,220.37,154.7,251.3,11.5,234.23,-0.57999998,-0.69999999,-0.5,0.039999999
5.23,3.8299999,6.6999998,0.54000002,237.21001,186.7,255.11,11.62,153.14999,0.090000004,-0.30000001,0.2,0.12
5.8299999,4.1399999,8.2299995,0.62,231.63,183.59,257.76001,10.12,186.60001,-0.34999999,-0.5,-0.25,0.090000004
5.8200002,3.8299999,7.7600002,0.6900000000000001,222.05,177.53,254.14999,12.1,297.57999,-0.80000001,-1.0,-0.69999999,0.090000004
4.9899998,3.6700001,7.23,0.61000001,338.94,297.85001,12.44,11.64,125.79,-0.40000001,-0.60000002,-0.2,0.090000004
5.8499999,3.99,8.9399996,1.04,229.62,168.78,273.37,14.0,266.92999,-0.62,-0.80000001,-0.5,0.079999998
5.4499998,3.6099999,9.1899996,0.95999998,5.98,306.26001,60.580002,13.99,165.55,-0.19,-0.40000001,-0.1,0.039999999
5.54,3.76,7.8299999,0.75,226.49001,175.25999,296.42999,16.27,232.75,0.25,0.15000001,0.40000001,0.090000004
6.0700002,4.4000001,8.3000002,0.83999997,242.74001,193.48,296.76001,11.44,306.31,-0.23,-0.30000001,0.0,0.07
6.2800002,3.8499999,9.4700003,0.93000001,232.09,190.49001,269.29001,12.92,378.57999,0.40000001,0.2,0.5,0.029999999
5.6900001,3.8499999,7.6799998,0.7599999900000001,352.20001,301.87,30.610001,13.86,255.5,-0.11,-0.2,0.1,0.029999999
6.25,4.3600001,9.3800001,0.86000001,241.91,182.07001,271.79999,11.78,337.53,-0.07,-0.2,0.0,0.079999998
6.7600002,4.3499999,9.25,0.87,243.57001,186.3,280.91,11.98,463.89001,-0.58999997,-0.69999999,-0.5,0.079999998
6.5999999,4.5,9.4099998,0.8899999900000001,238.97,197.25999,268.09,12.07,448.23999,0.059999999,-0.15000001,0.30000001,0.11
6.73,4.6100001,9.7200003,0.8899999900000001,237.67,194.38,264.51999,11.27,500.23999,0.44999999,0.40000001,0.69999999,0.079999998
6.54,4.5,9.6899996,0.93000001,230.10001,177.33,277.89001,12.87,488.12,-0.51999998,-0.69999999,-0.40000001,0.079999998
5.9400001,4.2399998,8.3100004,0.75,354.17999,298.60999,48.700001,13.28,307.91,0.050000001,-0.1,0.2,0.1
6.48,4.21,9.0600004,0.77999997,257.69,211.47,296.98001,12.76,386.95001,0.31999999,0.2,0.40000001,0.039999999
5.6599998,3.1099999,8.5900002,1.2,350.44,190.78,58.240002,17.25,279.57999,0.34999999,0.15000001,0.5,0.079999998
5.4499998,3.76,8.1199999,0.69999999,232.13,176.92999,286.17001,16.16,195.06,0.72000003,0.5,0.89999998,0.1
6.6599998,4.3899999,9.3599997,0.79000002,231.75999,196.49001,274.29999,12.1,518.48999,-0.36000001,-0.5,-0.2,0.090000004
6.48,4.5500002,9.5900002,0.80000001,231.97,183.11,278.07001,12.91,448.0,-0.16,-0.40000001,-0.1,0.050000001
5.8299999,3.55,9.0600004,1.0,237.67999,190.11,300.01999,14.62,285.63,0.44999999,0.30000001,0.64999998,0.1
5.6900001,3.8399999,9.7200003,1.1799999,227.96001,175.16,297.48001,15.82,236.78999,0.81999999,0.60000002,1.0,0.07
6.2399998,4.1599998,8.9399996,0.83999997,347.97,305.59,28.620001,14.02,388.17999,0.40000001,0.2,0.5,0.059999999
6.4699998,4.3499999,9.3199997,0.8899999900000001,231.50999,192.64,270.95001,13.69,419.87,0.70999998,0.5,0.80000001,0.050000001
6.9499998,4.9000001,9.8900003,1.02,235.73,187.89,286.56,12.43,588.40997,-0.11,-0.2,-0.1,0.029999999
6.2800002,4.0100002,9.4899998,0.98000002,354.5,312.01999,27.98,12.56,382.54999,0.43000001,0.30000001,0.5,0.050000001
6.21,3.8599999,8.8800001,0.98000002,243.23,199.83,289.60001,15.33,388.31,0.46000001,0.34999999,0.60000002,0.090000004
6.98,4.21,9.9700003,1.02,229.7,184.69,272.01999,12.93,592.02002,-0.090000004,-0.25,0.1,0.039999999
6.6599998,3.9300001,9.8000002,1.08,229.78,192.35001,308.26001,13.62,549.34998,0.70999998,0.5,0.80000001,0.090000004
6.2399998,4.1399999,9.1899996,0.79000002,240.37,201.75,290.79001,14.55,404.29001,0.46000001,0.30000001,0.64999998,0.090000004
7.27,4.8800001,9.4899998,0.88,358.35999,325.76999,26.09,9.3800001,645.37,0.40000001,0.2,0.5,0.059999999
6.9000001,4.3499999,9.25,0.83999997,236.97,188.16,270.70999,10.47,597.66998,0.61000001,0.5,0.69999999,0.090000004
6.73,4.54,9.7200003,1.09,240.91,203.87,272.09,12.08,550.47998,0.41,0.30000001,0.60000002,0.059999999
6.4699998,4.0,8.9399996,1.01,355.19,322.42999,40.029999,12.57,487.82001,0.36000001,0.2,0.5,0.090000004
7.02,4.0900002,9.3400002,1.0599999,232.89,175.92999,278.56,11.23,612.72998,-0.029999999,-0.2,0.30000001,0.1
6.75,4.52,9.46,0.95999998,353.23001,310.01001,33.34,12.27,498.5,0.34,0.2,0.5,0.090000004
6.8299999,4.3800001,9.79,0.98000002,242.53,209.53,276.04999,11.28,556.94,0.31,0.2,0.40000001,0.029999999
6.6399999,3.98,10.48,1.08,235.75,194.24001,269.82001,12.23,457.23001,-0.15000001,-0.40000001,-0.1,0.050000001
5.7800002,3.8800001,8.5500002,0.81,235.71001,153.28,274.32999,15.88,272.20001,0.6900000000000001,0.5,0.80000001,0.07
5.6300001,3.5,7.8800001,0.80000001,236.23,139.52,302.04001,16.67,233.58,0.70999998,0.5,0.80000001,0.039999999
5.7600002,4.0900002,7.98,0.80000001,242.89,171.67,300.39001,14.37,266.72,0.37,0.30000001,0.60000002,0.059999999
6.79,4.21,9.7600002,1.0599999,237.27,199.59,267.95001,10.5,503.62,-0.23999999,-0.40000001,-0.1,0.090000004
6.0100002,3.6900001,9.2299995,1.14,350.38,299.39999,29.139999,12.5,381.10999,0.23,0.1,0.5,0.11
4.6199999,3.1199999,6.6700001,0.70999998,349.91,302.28,40.470001,15.37,103.25,0.57999998,0.40000001,0.80000001,0.11
5.0500002,3.3199999,7.6300001,0.76999998,230.31,180.7,276.69,13.44,179.35001,0.0,-0.2,0.1,0.1
5.1799998,3.6700001,7.1100001,0.69999999,236.42,191.94,292.89999,14.63,172.87,0.60000002,0.40000001,0.69999999,0.050000001
5.3200002,3.73,7.3600001,0.64999998,228.78999,165.03999,304.62,13.28,194.5,0.83999997,0.69999999,1.0,0.090000004
5.1900001,3.5599999,6.8600001,0.60000002,236.78,197.09,285.48001,14.52,167.39999,0.58999997,0.40000001,0.69999999,0.050000001
5.0900002,3.1800001,7.77,0.91000003,229.33,187.03,276.01999,16.24,167.8,0.8899999900000001,0.80000001,1.1,0.1
5.0999999,3.1300001,8.6099997,1.25,351.69,315.81,44.880001,15.27,155.44,0.56999999,0.30000001,0.80000001,0.13
5.5999999,3.29,7.96,0.87,227.34,178.64999,263.73999,12.79,250.25999,0.029999999,-0.1,0.1,0.079999998
4.9200001,3.24,6.8499999,0.69999999,231.41,177.89,283.48001,14.62,147.35001,0.89999998,0.80000001,1.1,0.1
6.0300002,4.1599998,7.9400001,0.63999999,236.39999,188.88,273.70001,10.94,303.64001,-0.02,-0.1,0.2,0.1
5.8299999,4.1199999,7.8600001,0.66000003,354.14999,323.14999,23.68,10.46,299.41,0.27000001,0.15000001,0.40000001,0.079999998
5.6399999,3.76,8.21,0.68000001,239.88,200.02,281.32001,12.06,232.78,0.38999999,0.30000001,0.60000002,0.039999999
5.0599999,3.2,7.0,0.72000003,239.05,162.83,317.82001,15.62,168.2,0.69999999,0.40000001,1.1,0.15000001
5.5599999,3.97,7.5700002,0.63,230.37,198.16,259.85999,10.99,227.78,0.25999999,0.0,0.40000001,0.1
4.8899999,3.1900001,6.9499998,0.63999999,349.5,304.54999,82.480003,14.84,143.78999,0.54000002,0.2,0.69999999,0.11
4.5999999,2.9000001,6.4200001,0.69999999,230.78999,184.45,292.16,16.209999,102.47,1.14,1.0,1.4,0.11
4.79,3.3099999,6.6199999,0.61000001,343.89001,298.60999,43.759998,13.68,124.19,0.81999999,0.60000002,1.0,0.1
4.6599998,3.1099999,6.96,0.62,235.56,181.62,299.67001,14.75,112.24,0.92000002,0.60000002,1.4,0.19
4.3600001,3.0699999,5.7800002,0.50999999,226.09,171.00999,279.76001,15.61,82.010002,0.56,0.30000001,0.69999999,0.1
4.6599998,3.1500001,6.27,0.50999999,222.37,160.52,285.89001,146.02,91.580002,1.38,1.3,1.6,0.059999999
4.3400002,2.6900001,5.8600001,0.64999998,221.92999,152.47,301.39999,18.200001,60.02,0.85000002,0.60000002,1.0,0.1
4.1199999,3.05,5.9299998,0.56,341.97,295.98999,77.650002,17.17,57.950001,0.8899999900000001,0.75,1.1,0.090000004
4.4200001,2.6300001,6.1199999,0.77999997,218.98,169.99001,306.79999,13.93,71.040001,1.4299999,1.1,1.9,0.17
5.1599998,3.6800001,6.5700002,0.56,224.98,171.83,271.64999,11.18,151.87,1.0599999,0.69999999,1.4,0.12
2.95,1.36,5.0900002,0.94,309.01001,246.8,53.16,22.530001,4.0900002,1.39,1.0,1.6,0.15000001
4.21,2.54,6.0799999,0.69999999,217.21001,163.44,291.20999,15.09,38.080002,1.63,1.4,1.9,0.1
4.3699999,2.8,5.9299998,0.63999999,220.98,160.78,296.82001,14.78,60.23,0.95999998,0.60000002,1.3,0.16
4.6999998,3.3,6.1799998,0.52999997,224.64999,176.12,297.51001,11.93,103.91,1.4,1.2,1.6,0.1
4.0700002,2.79,5.5500002,0.56999999,173.87,154.96001,273.81,17.07,34.220001,0.8899999900000001,0.60000002,1.2,0.18000001
3.7,1.48,5.3299999,0.75,188.09,88.760002,258.07001,18.92,16.02,1.73,1.4,2.0,0.15000001
3.8099999,1.72,6.0700002,0.67000002,212.39999,163.24001,276.25,17.940001,28.280001,1.6799999,1.15,2.0999999,0.28
3.3199999,1.47,5.4099998,0.88,330.35001,263.20001,17.040001,19.15,22.02,1.4299999,1.1,1.6,0.13
4.0700002,2.6500001,5.8699999,0.61000001,214.67999,141.39,307.14001,18.4,56.080002,1.63,1.45,2.0,0.14
4.2800002,3.04,6.29,0.66000003,221.89999,154.09,258.81,16.309999,50.259998,0.91000003,0.69999999,1.3,0.15000001
3.05,0.0,4.98,0.88,197.34,126.38,259.87,20.969999,5.0900002,1.89,1.6,2.2,0.20999999
3.8699999,1.4400001,5.25,0.62,313.19,219.58,21.27,15.67,51.59,1.3200001,1.2,1.5,0.07
3.3599999,2.5799999,4.4200001,0.36000001,188.59,138.78,256.14001,20.049999,-0.23,1.49,1.3,1.9,0.14
3.6900001,1.67,4.6799998,0.49000001,188.36,87.989998,308.54999,16.91,15.92,1.91,1.75,2.2,0.13
2.5,0.98000002,3.8900001,0.50999999,192.05,102.77,191.94,31.469999,-1.4299999,2.03,1.9,2.4000001,0.13
3.7,2.8199999,4.8899999,0.44,310.32999,234.88,22.24,15.59,29.6,1.4400001,1.2,1.8,0.14
2.28,0.0,4.1399999,1.28,190.16,137.96001,292.88,19.379999,-6.3099999,2.27,1.9,2.5999999,0.2
2.1199999,0.63,3.6900001,0.61000001,181.25999,86.730003,264.26001,181.86,-1.37,2.6600001,2.3,3.0999999,0.28999999
2.6400001,1.24,3.77,0.55000001,186.42999,142.44,233.13,11.05,-0.85000002,1.75,1.6,2.0,0.11
3.4300001,1.39,5.0500002,0.74000001,303.35001,265.17001,355.31,11.92,6.6700001,2.02,1.6,2.8,0.33000001
2.8599999,0.95999998,4.52,0.73000002,175.10001,110.88,220.36,11.09,-1.35,2.5899999,1.7000000000000002,3.0999999,0.43000001
2.8199999,1.6,4.4099998,0.47999999,154.52,121.04,217.64999,10.69,-1.67,1.92,1.5,2.2,0.18000001
2.99,1.66,4.6500001,0.64999998,184.60001,309.79001,270.57001,24.34,-1.42,2.4400001,2.0,2.9000001,0.25
3.8499999,1.5599999,5.2800002,0.6900000000000001,307.31,246.42999,24.709999,16.879999,26.700001,2.1199999,1.5,2.8,0.46000001
3.3299999,1.61,5.1900001,0.57999998,182.48,135.57001,222.06,11.21,-1.09,1.55,1.3,1.8,0.079999998
3.1199999,1.79,4.4499998,0.66000003,192.00999,156.2,229.36,12.79,-4.3800001,2.01,1.7000000000000002,2.3,0.12
2.8900001,0.80000001,4.4400001,0.72000003,178.81,106.55,289.79001,13.93,-1.8,2.1800001,1.95,2.4000001,0.1
4.3200002,3.0699999,5.7600002,0.52999997,293.98999,236.77,351.13,12.33,72.360001,1.49,1.3,1.6,0.039999999
3.0,1.48,4.6900001,0.54000002,160.95,129.66,237.92,13.91,-4.8400002,1.61,1.4,1.7000000000000002,0.1
2.52,0.0,3.8900001,0.81999999,175.28,123.97,331.57999,171.94,-1.33,1.72,1.6,2.0,0.090000004
3.0699999,1.4400001,4.71,0.69999999,186.56,145.41,240.58,13.78,-0.93000001,1.27,1.2,1.4,0.039999999
3.3800001,1.35,4.4099998,0.60000002,291.26999,228.10001,6.6399999,18.24,8.9099998,1.3200001,1.25,1.5,0.050000001
2.51,1.3200001,4.3099999,0.62,158.69,125.98,205.92,11.0,-1.1799999,1.22,1.0,1.5,0.090000004
2.46,1.34,3.97,0.46000001,173.63,117.48,218.08,14.29,-4.4699998,1.48,1.4,1.6,0.039999999
2.48,0.93000001,4.3000002,0.5,140.69,119.43,206.88,10.95,-1.9299999,1.58,1.4,1.7000000000000002,0.1
3.8099999,1.59,5.0999999,0.63,269.85999,228.88,354.22,15.76,37.77,1.28,1.0,1.5,0.1
2.6900001,1.37,4.2399998,0.55000001,164.13,103.48,228.16,13.69,-1.1,0.99000001,0.89999998,1.0,0.029999999
2.8599999,1.23,4.3099999,0.72000003,170.92,101.75,211.38,14.53,-1.38,1.4299999,1.3,1.6,0.090000004
3.23,1.9400001,4.75,0.49000001,180.24001,145.94,230.58,12.37,-4.3400002,1.1900001,1.1,1.4,0.059999999
3.79,2.9000001,5.0799999,0.38,283.13,216.19,340.89001,15.28,32.93,1.0,0.80000001,1.2,0.029999999
3.0899999,1.38,4.3800001,0.61000001,168.14999,113.64,230.28,14.08,-4.46,1.24,1.15,1.4,0.07
3.22,1.62,4.77,0.63999999,144.7,90.779999,202.13,11.6,-1.63,0.94999999,0.69999999,1.2,0.059999999
3.96,3.0599999,5.8200002,0.46000001,281.76999,241.13,332.10999,14.04,48.169998,1.0599999,1.0,1.2,0.079999998
2.75,1.46,5.02,0.52999997,163.11,122.22,231.66,14.05,-1.34,1.5,1.4,1.65,0.1
3.1500001,1.54,4.73,0.57999998,162.21001,121.7,208.02,14.91,-1.15,1.04,0.89999998,1.2,0.079999998
2.7,0.66000003,5.3600001,1.02,166.08,77.660004,254.57001,17.139999,-1.86,1.59,1.4,1.9,0.1
2.75,1.05,4.6100001,0.85000002,175.69,95.449997,233.77,14.62,-4.4000001,1.37,1.15,1.5,0.11
3.9000001,2.72,5.4400001,0.57999998,283.09,224.14,333.97,19.309999,40.82,1.22,1.2,1.3,0.029999999
3.54,1.6799999,5.9099998,0.82999998,174.73,109.84,217.37,14.19,4.8000002,1.16,1.1,1.3,0.050000001
3.9400001,2.0999999,6.1599998,0.92000002,167.32001,121.24,220.47,12.64,36.740002,0.88,0.69999999,1.0,0.059999999
3.24,1.8200001,4.9400001,0.62,165.05,110.59,211.59,12.92,-1.5700001,1.42,1.35,1.6,0.059999999
3.8599999,1.53,5.4499998,0.69999999,283.20999,228.67,342.04001,16.280001,45.360001,1.21,1.1,1.3,0.029999999
4.1599998,2.8900001,6.6599998,0.69999999,273.64999,232.06,334.22,14.05,58.25,1.0599999,1.0,1.2,0.079999998
4.6599998,3.4200001,6.1599998,0.47999999,154.03,45.759998,214.14,13.93,90.389999,0.80000001,0.69999999,0.89999998,0.090000004
4.3400002,3.0,5.9099998,0.52999997,162.91,120.01,220.99001,13.77,66.080002,1.15,1.1,1.2,0.039999999
3.1199999,1.84,4.6199999,0.5,159.0,124.61,204.10001,11.64,-1.21,1.39,1.3,1.5,0.029999999
3.25,1.72,4.5799999,0.55000001,146.55,110.9,191.48,9.5799999,-1.46,1.27,1.1,1.4,0.079999998
3.8,2.77,5.6599998,0.49000001,148.96001,99.830002,213.94,16.040001,38.529999,0.87,0.69999999,0.94999999,0.059999999
3.8800001,1.72,5.0999999,0.58999997,265.17001,204.5,327.17999,15.09,43.060001,0.85000002,0.69999999,1.2,0.13
4.1300001,3.01,5.4499998,0.49000001,145.89999,97.489998,223.59,13.7,47.330002,1.0700001,0.89999998,1.2,0.07
2.3499999,0.0,4.5500002,1.4,154.21001,82.889999,213.64999,19.6,4.54,0.74000001,0.64999998,0.89999998,0.07
4.1599998,2.9000001,5.96,0.55000001,272.89001,228.87,6.6199999,14.93,59.299999,0.47999999,0.40000001,0.69999999,0.059999999
3.1199999,0.0,4.3499999,0.91000003,163.52,98.169998,209.58,15.5,7.1599998,0.80000001,0.60000002,1.0,0.11
2.6300001,1.66,3.8299999,0.47,156.86,117.13,209.03,12.37,-1.37,0.95999998,0.80000001,1.1,0.1
3.9100001,2.8699999,5.27,0.44999999,165.96001,105.8,211.42999,14.81,25.48,0.5,0.40000001,0.60000002,0.090000004
4.1100001,3.1300001,5.52,0.43000001,276.54001,206.58,331.16,15.33,72.220001,0.36000001,0.2,0.40000001,0.07
2.9400001,1.25,5.0599999,0.67000002,162.96001,111.25,230.7,14.41,-1.67,0.7599999900000001,0.69999999,0.80000001,0.050000001
3.02,0.0,4.8099999,1.08,154.64,89.440002,222.34,16.59,12.49,0.57999998,0.40000001,0.69999999,0.090000004
4.4699998,3.0999999,5.8000002,0.5,166.99001,90.75,202.24001,12.31,69.730003,0.34,0.2,0.40000001,0.050000001
3.8,2.1099999,6.54,0.7599999900000001,161.32001,120.63,231.46001,13.52,12.8,0.60000002,0.44999999,0.69999999,0.1
3.77,0.0,5.8000002,0.82999998,158.98,85.550003,194.55,15.06,41.669998,0.41999999,0.30000001,0.64999998,0.13
4.6100001,3.3900001,6.3600001,0.52999997,278.85999,207.39,318.45999,13.12,103.27,0.23,0.1,0.40000001,0.059999999
3.96,2.8499999,5.21,0.44999999,153.48,110.37,219.14,13.95,74.529999,0.47999999,0.40000001,0.5,0.029999999
2.8499999,0.0,4.7199998,1.11,161.49001,98.75,219.45,16.23,16.49,0.36000001,0.30000001,0.60000002,0.059999999
4.2199998,3.04,5.5799999,0.44999999,173.03,123.37,199.95,11.41,25.4,0.30000001,0.30000001,0.34999999,0.0
4.8099999,3.4300001,6.9699998,0.56999999,278.26001,228.66,317.37,11.7,140.47,0.12,0.1,0.2,0.029999999
3.55,1.54,4.4899998,0.50999999,164.49001,120.56,218.91,13.37,24.66,0.28999999,0.1,0.30000001,0.039999999
3.5899999,1.61,5.0500002,0.55000001,179.17999,111.77,273.5,14.95,11.18,0.30000001,0.2,0.34999999,0.0099999998
3.1700001,0.0,4.9299998,1.1,164.61,109.19,227.17999,17.09,23.370001,0.5,0.40000001,0.60000002,0.02
3.6900001,1.72,5.4699998,0.66000003,290.14001,244.50999,23.16,14.3,38.959999,0.15000001,0.1,0.2,0.050000001
3.5599999,1.36,4.8200002,0.97000003,177.94,140.92999,215.27,10.56,31.73,0.23999999,0.1,0.34999999,0.079999998
2.8099999,0.0,4.6399999,1.26,292.26999,226.87,335.17999,17.200001,9.7799997,0.17,0.1,0.2,0.039999999
2.74,0.0,4.79,1.49,165.14,88.769997,239.13,17.290001,13.29,0.47999999,0.40000001,0.69999999,0.039999999
2.3199999,0.0,4.5799999,1.36,173.74001,124.67,224.25,12.16,-2.3900001,0.28,0.1,0.34999999,0.050000001
2.0999999,0.0,4.0900002,1.51,183.42999,99.400002,270.31,26.370001,3.8,0.46000001,0.40000001,0.5,0.039999999
2.0699999,0.0,4.6399999,0.94,193.32001,121.88,247.22,24.42,-6.3600001,0.23999999,0.0,0.34999999,0.11
2.1199999,0.5,3.95,0.75,194.23,136.74001,235.85001,17.74,-6.6999998,0.0,-0.40000001,0.30000001,0.14
0.74000001,0.0,1.1900001,0.36000001,304.59,246.35001,59.040001,15.86,-1.67,0.22,0.15000001,0.40000001,0.050000001
2.3,0.77999997,3.96,0.87,297.70999,165.35001,296.04001,18.82,-5.0500002,0.0099999998,0.0,0.1,0.029999999
0.41999999,0.0,1.1,0.44999999,347.07001,293.89999,47.549999,28.1,-0.02,0.16,0.1,0.2,0.050000001
2.26,0.64999998,3.9200001,0.72000003,240.64,135.08,291.92999,18.52,-2.9300001,-0.22,-0.40000001,-0.2,0.059999999
2.0,0.0,3.74,0.81,247.77,193.25,277.88,17.43,-1.35,0.34,0.2,0.44999999,0.090000004
1.71,0.0,3.7,0.94999999,297.16,249.33,16.34,32.119999,-3.24,-0.28999999,-0.69999999,0.1,0.17
2.4400001,0.0,3.9400001,0.86000001,135.38,5.0900002,85.129997,11.88,-3.04,0.15000001,0.0,0.2,0.050000001
1.83,0.0,4.0999999,0.87,295.26999,241.3,1.3,24.889999,-5.1100001,0.2,0.0,0.30000001,0.12
2.5799999,1.09,4.2399998,0.63,290.14001,219.66,324.92999,19.610001,-3.1199999,0.31999999,0.1,0.44999999,0.1
2.8800001,1.55,4.1100001,0.43000001,45.860001,297.16,28.290001,9.1499996,-5.3000002,-0.12,-0.30000001,0.0,0.12
2.8599999,1.5599999,5.0,0.60000002,120.24,28.219999,209.59,17.85,-1.6900001,-0.11,-0.2,0.1,0.13
2.8199999,1.7000000000000002,3.76,0.43000001,339.84,304.95001,8.4099998,10.17,-1.35,0.029999999,-0.30000001,0.40000001,0.15000001
3.0699999,2.0799999,4.4499998,0.52999997,46.68,323.16,5.5500002,7.4000001,-6.0300002,-0.69999999,-0.89999998,-0.2,0.16
3.0799999,1.72,4.5500002,0.57999998,349.32999,301.73999,57.880001,12.68,-4.6399999,-0.28999999,-0.30000001,-0.2,0.02
3.05,1.59,5.0,0.56999999,357.22,288.94,51.950001,13.78,-5.1300001,-0.91000003,-1.0,-0.80000001,0.090000004
2.8900001,1.4400001,4.1100001,0.52999997,349.38,286.51001,26.27,13.68,-2.8099999,-0.19,-0.30000001,-0.1,0.090000004
3.8599999,2.46,5.8800001,0.55000001,98.5,57.540001,163.33,10.74,33.400002,-0.41999999,-0.5,-0.2,0.050000001
4.0799999,2.72,5.3200002,0.44,91.860001,40.900002,159.49001,12.89,66.040001,-0.5,-0.60000002,-0.44999999,0.0099999998
3.05,1.9299999,4.0900002,0.40000001,328.35001,302.73001,20.24,11.79,-1.21,-1.0,-1.05,-1.0,0.0099999998
2.76,1.62,4.0,0.47999999,330.79001,312.89001,24.190001,10.52,-4.5900002,-0.34,-0.5,-0.30000001,0.079999998
2.5799999,1.5,4.0100002,0.43000001,332.38,302.48999,24.969999,12.77,-1.65,-0.28,-0.30000001,-0.1,0.050000001
3.6900001,2.0899999,6.3400002,0.70999998,313.81,229.56,4.4299998,14.51,7.1700001,-0.44,-0.5,-0.30000001,0.079999998
4.3400002,2.8800001,6.3899999,0.73000002,290.01001,229.66,11.41,12.51,52.110001,-1.02,-1.1,-1.0,0.039999999
3.3099999,1.78,6.1999998,0.76999998,281.72,262.29999,355.45001,11.24,-1.0599999,-0.30000001,-0.40000001,-0.1,0.059999999
3.5999999,1.45,5.3299999,0.91000003,52.91,17.67,142.63,15.44,32.57,-0.44,-0.60000002,-0.40000001,0.039999999
3.78,2.6500001,5.2399998,0.56,309.76999,225.52,20.59,19.26,17.5,-0.36000001,-0.5,-0.30000001,0.079999998
4.1900001,2.8800001,6.0300002,0.57999998,58.18,339.57001,96.919998,13.02,83.580002,-0.44999999,-0.5,-0.40000001,0.039999999
4.3699999,3.3199999,6.23,0.47,293.32001,246.66,74.32,15.32,97.669998,-0.36000001,-0.40000001,-0.30000001,0.039999999
4.5100002,3.3299999,6.23,0.51999998,294.23999,246.16,4.3699999,13.86,110.69,-1.0700001,-1.1,-1.0,0.039999999
4.7399998,3.0699999,7.4400001,0.89999998,288.39001,242.56,35.709999,14.74,123.63,-1.02,-1.1,-1.0,0.039999999
4.8099999,3.05,6.7199998,0.83999997,280.38,264.35999,10.63,12.74,77.660004,-0.50999999,-0.60000002,-0.30000001,0.039999999
4.9299998,3.3499999,7.2399998,0.86000001,286.98999,238.75,331.79001,12.14,120.62,-0.38,-0.40000001,-0.30000001,0.029999999
4.7199998,3.4000001,7.21,0.73000002,52.529999,16.360001,117.48,13.08,121.36,-0.5,-0.5,-0.40000001,0.0099999998
4.48,3.04,7.0700002,0.79000002,285.42999,225.98,1.34,13.67,76.510002,-0.34999999,-0.40000001,-0.30000001,0.039999999
4.4899998,3.21,7.1199999,0.63,286.95999,119.05,339.60999,15.15,102.51,-1.01,-1.1,-0.80000001,0.050000001
4.3200002,3.1400001,6.1100001,0.55000001,290.75,226.28,332.97,14.39,81.75,-0.5,-0.55000001,-0.40000001,0.0099999998
4.1599998,2.9200001,6.5,0.50999999,49.139999,10.01,122.26,177.8,60.950001,-0.44999999,-0.5,-0.40000001,0.039999999
